Current logical CPUs: 32
Test duration: 30 seconds
=== Scheduler Context Switching Test ===

>>> Measuring per-thread context switches with pidstat -w -t
Starting stress-ng again for detailed tracking...

--- pidstat -w -t output ---
Linux 6.1.0-34-amd64 (localhost) 	05/19/25 	_x86_64_	(32 CPU)

11:39:29      UID      TGID       TID   cswch/s nvcswch/s  Command
11:39:31        0         -     24381      0.00      5.00  |__stress-ng-cpu
11:39:31        0     24385         -      0.00      7.00  stress-ng-cpu
11:39:31        0         -     24385      0.00      7.00  |__stress-ng-cpu
11:39:31        0     24389         -      0.00      1.00  stress-ng-cpu
11:39:31        0         -     24389      0.00      1.00  |__stress-ng-cpu
11:39:31        0     24391         -      0.00      2.00  stress-ng-cpu
11:39:31        0         -     24391      0.00      2.00  |__stress-ng-cpu
11:39:31        0     24392         -      1.00      2.00  pidstat
11:39:31        0         -     24392      1.00      2.00  |__pidstat

11:39:31      UID      TGID       TID   cswch/s nvcswch/s  Command
11:39:32        0        15         -     14.00      0.00  rcu_preempt
11:39:32        0         -        15     14.00      0.00  |__rcu_preempt
11:39:32        0        16         -      1.00      0.00  migration/0
11:39:32        0         -        16      1.00      0.00  |__migration/0
11:39:32        0        17         -      8.00      0.00  kworker/0:1-events_power_efficient
11:39:32        0         -        17      8.00      0.00  |__kworker/0:1-events_power_efficient
11:39:32        0        20         -      1.00      0.00  migration/1
11:39:32        0         -        20      1.00      0.00  |__migration/1
11:39:32        0        25         -      1.00      0.00  migration/2
11:39:32        0         -        25      1.00      0.00  |__migration/2
11:39:32        0        30         -      1.00      0.00  migration/3
11:39:32        0         -        30      1.00      0.00  |__migration/3
11:39:32        0        31         -      1.00      0.00  ksoftirqd/3
11:39:32        0         -        31      1.00      0.00  |__ksoftirqd/3
11:39:32        0        35         -      1.00      0.00  migration/4
11:39:32        0         -        35      1.00      0.00  |__migration/4
11:39:32        0        40         -      1.00      0.00  migration/5
11:39:32        0         -        40      1.00      0.00  |__migration/5
11:39:32        0        45         -      1.00      0.00  migration/6
11:39:32        0         -        45      1.00      0.00  |__migration/6
11:39:32        0       111         -      3.00      0.00  ksoftirqd/19
11:39:32        0         -       111      3.00      0.00  |__ksoftirqd/19
11:39:32        0       215         -      2.00      0.00  kcompactd0
11:39:32        0         -       215      2.00      0.00  |__kcompactd0
11:39:32        0       645         -      1.00      0.00  kworker/28:2-events
11:39:32        0         -       645      1.00      0.00  |__kworker/28:2-events
11:39:32        0       680         -      2.00      0.00  kworker/3:2-events
11:39:32        0         -       680      2.00      0.00  |__kworker/3:2-events
11:39:32        0       806         -      1.00      0.00  kworker/19:2-mm_percpu_wq
11:39:32        0         -       806      1.00      0.00  |__kworker/19:2-mm_percpu_wq
11:39:32        0     23728         -      2.00      0.00  kworker/u64:2-events_unbound
11:39:32        0         -     23728      2.00      0.00  |__kworker/u64:2-events_unbound
11:39:32        0     24360         -      0.00      2.00  stress-ng-cpu
11:39:32        0         -     24360      0.00      2.00  |__stress-ng-cpu
11:39:32        0     24361         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24361      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24362         -      0.00      4.00  stress-ng-cpu
11:39:32        0         -     24362      0.00      4.00  |__stress-ng-cpu
11:39:32        0     24363         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24363      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24364         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24364      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24365         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24365      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24366         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24366      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24367         -      0.00      3.00  stress-ng-cpu
11:39:32        0         -     24367      0.00      3.00  |__stress-ng-cpu
11:39:32        0     24368         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24368      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24369         -      0.00      5.00  stress-ng-cpu
11:39:32        0         -     24369      0.00      4.00  |__stress-ng-cpu
11:39:32        0     24370         -      0.00      8.00  stress-ng-cpu
11:39:32        0         -     24370      0.00      8.00  |__stress-ng-cpu
11:39:32        0     24371         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24371      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24372         -      0.00      6.00  stress-ng-cpu
11:39:32        0         -     24372      0.00      6.00  |__stress-ng-cpu
11:39:32        0     24373         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24373      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24374         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24374      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24375         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24375      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24376         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24376      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24377         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24377      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24378         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24378      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24379         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24379      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24380         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24380      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24381         -      0.00      7.00  stress-ng-cpu
11:39:32        0         -     24381      0.00      7.00  |__stress-ng-cpu
11:39:32        0     24382         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24382      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24383         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24383      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24384         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24384      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24385         -      0.00      9.00  stress-ng-cpu
11:39:32        0         -     24385      0.00      9.00  |__stress-ng-cpu
11:39:32        0     24386         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24386      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24387         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24387      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24388         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24388      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24389         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24389      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24390         -      0.00      1.00  stress-ng-cpu
11:39:32        0         -     24390      0.00      1.00  |__stress-ng-cpu
11:39:32        0     24391         -      0.00      3.00  stress-ng-cpu
11:39:32        0         -     24391      0.00      3.00  |__stress-ng-cpu
11:39:32        0     24392         -      1.00      3.00  pidstat
11:39:32        0         -     24392      1.00      3.00  |__pidstat

11:39:32      UID      TGID       TID   cswch/s nvcswch/s  Command
11:39:33        0        15         -     12.00      0.00  rcu_preempt
11:39:33        0         -        15     12.00      0.00  |__rcu_preempt
11:39:33        0        17         -      7.00      0.00  kworker/0:1-events_power_efficient
