Scehdulre Latency test
Current CPU threads:  12
Starting hackbench..
cyclictest latency measurement:
# /dev/cpu_dma_latency set to 0us
policy: fifo: loadavg: 413.68 196.96 74.40 596/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   1164 Min:   4256 Act:    6157 Avg:    6145 Max:   42638
T: 1 ( 3902) P:80 I:200 C:    875 Min:   4889 Act:    7351 Avg:    6343 Max:   30495
T: 2 ( 3903) P:80 I:200 C:    795 Min:   4922 Act:    7357 Avg:    6358 Max:   14846
T: 3 ( 3904) P:80 I:200 C:    869 Min:   4667 Act:    6889 Avg:    6692 Max:   75927
T: 4 ( 3905) P:80 I:200 C:   1138 Min:   4878 Act:    6066 Avg:    6666 Max:   83334
T: 5 ( 3906) P:80 I:200 C:    874 Min:   5064 Act:    5762 Avg:    6650 Max:   34260
T: 6 ( 3907) P:80 I:200 C:    834 Min:   5205 Act:    7003 Avg:    6771 Max:   15593
T: 7 ( 3908) P:80 I:200 C:    852 Min:   4667 Act:    5901 Avg:    6298 Max:   53738
T: 8 ( 3909) P:80 I:200 C:    882 Min:   4769 Act:    7386 Avg:    6397 Max:   12296
T: 9 ( 3910) P:80 I:200 C:    878 Min:   4845 Act:    5242 Avg:    6315 Max:   39235
T:10 ( 3911) P:80 I:200 C:    876 Min:   4485 Act:    6193 Avg:    6234 Max:   17949
T:11 ( 3912) P:80 I:200 C:    726 Min:   4759 Act:    6807 Avg:    5919 Max:   11695
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 935/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   1224 Min:   4256 Act:    5378 Avg:    6117 Max:   42638
T: 1 ( 3902) P:80 I:200 C:    935 Min:   4889 Act:    5921 Avg:    6342 Max:   30495
T: 2 ( 3903) P:80 I:200 C:    854 Min:   4922 Act:    6213 Avg:    6348 Max:   14846
T: 3 ( 3904) P:80 I:200 C:    929 Min:   4667 Act:    7954 Avg:    6679 Max:   75927
T: 4 ( 3905) P:80 I:200 C:   1198 Min:   4878 Act:    5828 Avg:    6649 Max:   83334
T: 5 ( 3906) P:80 I:200 C:    934 Min:   5064 Act:    6126 Avg:    6640 Max:   34260
T: 6 ( 3907) P:80 I:200 C:    894 Min:   5205 Act:    6495 Avg:    6771 Max:   15593
T: 7 ( 3908) P:80 I:200 C:    912 Min:   4667 Act:    5814 Avg:    6288 Max:   53738
T: 8 ( 3909) P:80 I:200 C:    942 Min:   4769 Act:    5786 Avg:    6384 Max:   12296
T: 9 ( 3910) P:80 I:200 C:    938 Min:   4845 Act:    5526 Avg:    6296 Max:   39235
T:10 ( 3911) P:80 I:200 C:    936 Min:   4485 Act:    6026 Avg:    6235 Max:   17949
T:11 ( 3912) P:80 I:200 C:    786 Min:   4759 Act:    6359 Avg:    5923 Max:   11695
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 947/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   1298 Min:   4256 Act:    5402 Avg:    6094 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   1009 Min:   4889 Act:    5825 Avg:    6334 Max:   30495
T: 2 ( 3903) P:80 I:200 C:    928 Min:   4922 Act:    5735 Avg:    6348 Max:   14846
T: 3 ( 3904) P:80 I:200 C:   1003 Min:   4667 Act:    6164 Avg:    6656 Max:   75927
T: 4 ( 3905) P:80 I:200 C:   1272 Min:   4878 Act:    5902 Avg:    6626 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   1008 Min:   5064 Act:    6109 Avg:    6640 Max:   34260
T: 6 ( 3907) P:80 I:200 C:    968 Min:   5205 Act:    6128 Avg:    6781 Max:   15593
T: 7 ( 3908) P:80 I:200 C:    986 Min:   4667 Act:    6699 Avg:    6287 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   1016 Min:   4769 Act:    6070 Avg:    6378 Max:   12296
T: 9 ( 3910) P:80 I:200 C:   1011 Min:   4756 Act:    6386 Avg:    6278 Max:   39235
T:10 ( 3911) P:80 I:200 C:   1010 Min:   4485 Act:    6901 Avg:    6232 Max:   17949
T:11 ( 3912) P:80 I:200 C:    860 Min:   4759 Act:    6112 Avg:    5942 Max:   11695
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 906/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   1393 Min:   4256 Act:    5742 Avg:    6066 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   1104 Min:   4889 Act:    9050 Avg:    6336 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   1024 Min:   4922 Act:    5950 Avg:    6336 Max:   14846
T: 3 ( 3904) P:80 I:200 C:   1098 Min:   4667 Act:    6685 Avg:    6645 Max:   75927
T: 4 ( 3905) P:80 I:200 C:   1367 Min:   4878 Act:    6022 Avg:    6596 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   1103 Min:   5064 Act:    5919 Avg:    6631 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   1063 Min:   5205 Act:    6598 Avg:    6798 Max:   15593
T: 7 ( 3908) P:80 I:200 C:   1081 Min:   4667 Act:    5927 Avg:    6271 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   1111 Min:   4769 Act:    5548 Avg:    6368 Max:   12296
T: 9 ( 3910) P:80 I:200 C:   1107 Min:   4756 Act:    6771 Avg:    6266 Max:   39235
T:10 ( 3911) P:80 I:200 C:   1105 Min:   4485 Act:    5658 Avg:    6228 Max:   17949
T:11 ( 3912) P:80 I:200 C:    955 Min:   4626 Act:    5320 Avg:    5935 Max:   11695
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 939/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   1458 Min:   4256 Act:    5269 Avg:    6054 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   1170 Min:   4889 Act:    5547 Avg:    6328 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   1089 Min:   4922 Act:    5888 Avg:    6342 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   1164 Min:   4667 Act:    5957 Avg:    6634 Max:   75927
T: 4 ( 3905) P:80 I:200 C:   1433 Min:   4878 Act:    6706 Avg:    6579 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   1169 Min:   5064 Act:    6653 Avg:    6626 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   1129 Min:   5205 Act:    5429 Avg:    6798 Max:   15593
T: 7 ( 3908) P:80 I:200 C:   1146 Min:   4667 Act:    6346 Avg:    6266 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   1177 Min:   4769 Act:   12555 Avg:    6368 Max:   12555
T: 9 ( 3910) P:80 I:200 C:   1172 Min:   4756 Act:    5587 Avg:    6255 Max:   39235
T:10 ( 3911) P:80 I:200 C:   1171 Min:   4485 Act:    6292 Avg:    6230 Max:   17949
T:11 ( 3912) P:80 I:200 C:   1020 Min:   4626 Act:    6050 Avg:    5936 Max:   11695
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 956/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   1541 Min:   4256 Act:    6060 Avg:    6050 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   1252 Min:   4889 Act:    5981 Avg:    6329 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   1172 Min:   4922 Act:    5867 Avg:    6338 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   1246 Min:   4667 Act:    5480 Avg:    6624 Max:   75927
T: 4 ( 3905) P:80 I:200 C:   1515 Min:   4878 Act:    6309 Avg:    6556 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   1251 Min:   5064 Act:    6767 Avg:    6626 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   1211 Min:   5205 Act:    7487 Avg:    6811 Max:   15593
T: 7 ( 3908) P:80 I:200 C:   1229 Min:   4667 Act:    6405 Avg:    6273 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   1259 Min:   4769 Act:    5375 Avg:    6361 Max:   12555
T: 9 ( 3910) P:80 I:200 C:   1255 Min:   4756 Act:    5075 Avg:    6243 Max:   39235
T:10 ( 3911) P:80 I:200 C:   1253 Min:   4485 Act:    6056 Avg:    6219 Max:   17949
T:11 ( 3912) P:80 I:200 C:   1103 Min:   4626 Act:    6640 Avg:    5939 Max:   11695
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 929/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   1617 Min:   4256 Act:    6735 Avg:    6042 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   1328 Min:   4889 Act:    6125 Avg:    6325 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   1248 Min:   4922 Act:    6712 Avg:    6341 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   1323 Min:   4667 Act:    6971 Avg:    6629 Max:   75927
T: 4 ( 3905) P:80 I:200 C:   1591 Min:   4878 Act:    5521 Avg:    6546 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   1327 Min:   5064 Act:    5579 Avg:    6626 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   1287 Min:   5205 Act:    7831 Avg:    6807 Max:   15593
T: 7 ( 3908) P:80 I:200 C:   1305 Min:   4667 Act:    6599 Avg:    6265 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   1335 Min:   4769 Act:    6140 Avg:    6361 Max:   12555
T: 9 ( 3910) P:80 I:200 C:   1331 Min:   4756 Act:    6421 Avg:    6237 Max:   39235
T:10 ( 3911) P:80 I:200 C:   1330 Min:   4485 Act:    5103 Avg:    6217 Max:   17949
T:11 ( 3912) P:80 I:200 C:   1179 Min:   4626 Act:    5381 Avg:    5943 Max:   11695
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 950/1248 3912          

T: 0 ( 3901) P:80 I:200 C:   1706 Min:   4256 Act:    5492 Avg:    6029 Max:   42638
T: 1 ( 3902) P:80 I:200 C:   1417 Min:   4889 Act:    5764 Avg:    6324 Max:   30495
T: 2 ( 3903) P:80 I:200 C:   1336 Min:   4922 Act:    5374 Avg:    6339 Max:   18815
T: 3 ( 3904) P:80 I:200 C:   1411 Min:   4667 Act:    5733 Avg:    6619 Max:   75927
T: 4 ( 3905) P:80 I:200 C:   1680 Min:   4734 Act:    5971 Avg:    6539 Max:   83334
T: 5 ( 3906) P:80 I:200 C:   1416 Min:   5064 Act:    9816 Avg:    6631 Max:   34260
T: 6 ( 3907) P:80 I:200 C:   1376 Min:   5205 Act:    6498 Avg:    6798 Max:   15593
T: 7 ( 3908) P:80 I:200 C:   1394 Min:   4667 Act:   10336 Avg:    6262 Max:   53738
T: 8 ( 3909) P:80 I:200 C:   1424 Min:   4769 Act:    6350 Avg:    6362 Max:   12555
T: 9 ( 3910) P:80 I:200 C:   1419 Min:   4756 Act:    5684 Avg:    6240 Max:   39235
T:10 ( 3911) P:80 I:200 C:   1418 Min:   4485 Act:    6951 Avg:    6220 Max:   17949
T:11 ( 3912) P:80 I:200 C:   1268 Min:   4626 Act:    6633 Avg:    5940 Max:   11695
[14Apolicy: fifo: loadavg: 413.68 196.96 74.40 983/1248 3912          

