Current logical CPUs: 32
Test duration: 30 seconds
=== Scheduler Context Switching Test ===

>>> Measuring per-thread context switches with pidstat -w -t
Starting stress-ng again for detailed tracking...

--- pidstat -w -t output ---
Linux 6.12.27-amd64 (localhost) 	05/19/25 	_x86_64_	(32 CPU)

10:08:55      UID      TGID       TID   cswch/s nvcswch/s  Command
10:08:57        0       535         -      1.00      0.00  kworker/16:1H-kblockd
10:08:57        0         -       535      1.00      0.00  |__kworker/16:1H-kblockd
10:08:57        0       577         -      1.00      0.00  kworker/25:1H-kblockd
10:08:57        0         -       577      1.00      0.00  |__kworker/25:1H-kblockd
10:08:57        0       661         -      2.00      0.00  kworker/18:2-events
10:08:57        0         -       661      2.00      0.00  |__kworker/18:2-events
10:08:57        0       672         -      1.00      0.00  kworker/1:2-mm_percpu_wq
10:08:57        0         -       672      1.00      0.00  |__kworker/1:2-mm_percpu_wq
10:08:57        0       673         -      1.00      0.00  kworker/22:2-mm_percpu_wq
10:08:57        0         -       673      1.00      0.00  |__kworker/22:2-mm_percpu_wq
10:08:57        0       680         -     12.00      0.00  usb-storage
10:08:57        0         -       680     12.00      0.00  |__usb-storage
10:08:57        0       738         -      1.00      0.00  kworker/0:2-mm_percpu_wq
10:08:57        0         -       738      1.00      0.00  |__kworker/0:2-mm_percpu_wq
10:08:57        0       799         -      1.00      0.00  kworker/17:3-mm_percpu_wq
10:08:57        0         -       799      1.00      0.00  |__kworker/17:3-mm_percpu_wq
10:08:57        0       900         -      1.00      0.00  kworker/16:3-mm_percpu_wq
10:08:57        0         -       900      1.00      0.00  |__kworker/16:3-mm_percpu_wq
10:08:57        0      1146         -      1.00      0.00  kworker/4:2-mm_percpu_wq
10:08:57        0         -      1146      1.00      0.00  |__kworker/4:2-mm_percpu_wq
10:08:57        0      7373         -      2.00      0.00  kworker/7:0-mm_percpu_wq
10:08:57        0         -      7373      2.00      0.00  |__kworker/7:0-mm_percpu_wq
10:08:57        0      7492         -      2.00      0.00  kworker/8:0-mm_percpu_wq
10:08:57        0         -      7492      2.00      0.00  |__kworker/8:0-mm_percpu_wq
10:08:57        0      8131         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8131      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8132         -      0.00     10.00  stress-ng-cpu
10:08:57        0         -      8132      0.00     10.00  |__stress-ng-cpu
10:08:57        0      8133         -      0.00      3.00  stress-ng-cpu
10:08:57        0         -      8133      0.00      3.00  |__stress-ng-cpu
10:08:57        0      8134         -      0.00      1.00  stress-ng-cpu
10:08:57        0         -      8134      0.00      1.00  |__stress-ng-cpu
10:08:57        0      8135         -      0.00      6.00  stress-ng-cpu
10:08:57        0         -      8135      0.00      6.00  |__stress-ng-cpu
10:08:57        0      8136         -      0.00      3.00  stress-ng-cpu
10:08:57        0         -      8136      0.00      3.00  |__stress-ng-cpu
10:08:57        0      8137         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8137      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8138         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8138      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8139         -      0.00      2.00  stress-ng-cpu
10:08:57        0         -      8139      0.00      2.00  |__stress-ng-cpu
10:08:57        0      8140         -      0.00      2.00  stress-ng-cpu
